"","feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out"
"408","STON2","25",1.32470161525936,1.13538504181374,14036635,0.877640743797519,3.48905047689633e-305,4.73429259210063e-301,88.5714285714286,10.9007352941176
"409","GLIS3","25",1.87774841376048,1.46796839982042,14024306,0.87686987294918,1.09295177229552e-173,7.23427443818432e-171,95.5102040816327,21.8091299019608
"410","ZNRF3","25",1.88596726075457,1.41532621599934,13991260,0.874803671468587,2.83251215595254e-137,1.18259561366523e-134,94.6938775510204,30.0704656862745
"411","BMPR1B","25",1.52496686688101,1.27494799677343,13985663,0.874453718987595,7.04048250237842e-248,1.91064614149546e-244,89.7959183673469,13.6825980392157
"412","AQP4","25",1.491001708031,1.26062036817811,13780429.5,0.861621492346939,2.29789713758749e-251,6.92892583553881e-248,85.7142857142857,12.3973651960784
"413","SFXN5","25",1.75889493158934,1.27468691809132,13747825.5,0.859582926920768,1.14427377339003e-121,3.5693450186504e-119,93.469387755102,31.9699754901961
"414","CPE","25",1.8950080660037,1.28582546754405,13730311,0.858487832633053,7.9901132329707e-108,1.90206748172245e-105,97.5510204081633,38.8342524509804
"415","ATP1A2","25",1.58456660331916,1.23483735639803,13729410,0.85843149759904,1.7802970028664e-172,1.1235744200881e-169,91.8367346938776,19.3183210784314
"416","NKAIN3","25",2.04521839303865,1.50359591184837,13701328,0.856675670268107,1.00407251647649e-132,3.89264570744845e-130,95.1020408163265,27.313112745098
"417","LINC00299","25",1.27462957193082,1.04585739087383,13665496,0.854435274109644,3.68612132249045e-207,4.16808168540607e-204,86.1224489795918,14.9264705882353
"418","ABLIM1","25",1.94976412560264,1.28301613361433,13594860.5,0.850018788765506,8.59170494113144e-102,1.75309540370244e-99,97.5510204081633,39.6032475490196
"419","ATP1B2","25",1.44593155628168,1.09898129995286,13578542.5,0.848998505652261,1.16055526572993e-146,5.62413371453193e-144,90.6122448979592,22.3483455882353
"420","NHSL1","25",1.46724610735311,1.16730018281827,13557713.5,0.847696172218888,4.21113166538861e-183,3.57130284797863e-180,87.3469387755102,16.5916053921569
"421","TRPM3","25",2.00478126236428,1.50171090295127,13541926,0.846709058623449,2.5425434512509e-133,9.99993393913723e-131,91.0204081632653,25.0520833333333
"422","SPARCL1","25",2.16655453290964,1.41267783211381,13540105.5,0.846595231842737,1.13451470974086e-97,2.16820142203855e-95,96.734693877551,41.2959558823529
"423","AHCYL2","25",1.85478697898772,1.19792350473589,13471546.5,0.842308579681873,4.91948894330365e-94,8.50350897728501e-92,96.3265306122449,42.4080882352941
"424","CARMIL1","25",1.77646924639857,1.23057387061759,13411980.5,0.838584214935974,8.27072469252622e-107,1.8704243892148e-104,92.6530612244898,32.593443627451
"425","PARD3B","25",1.69751144206397,1.22600967373972,13403628,0.838061974789916,1.8928912636543e-124,6.3418868040803e-122,93.469387755102,25.7352941176471
"426","DCLK2","25",1.85425244011458,1.16875399276993,13386334.5,0.836980698529412,2.48992551320202e-90,3.95155547235535e-88,96.3265306122449,43.2199754901961
"427","PARD3","25",1.92199385543303,1.31246235714951,13375960.5,0.83633206407563,1.86050537453122e-107,4.35262024603693e-105,97.1428571428571,31.593137254902
"428","AHCYL1","25",1.545951643061,1.04776736396016,13203712,0.825562224889956,5.17738031595289e-95,9.18325143884507e-93,91.0204081632653,34.828431372549
"429","LRIG1","25",1.51217378826912,1.05863239951574,13150283,0.822221576130452,3.07007411451164e-105,6.61235486663626e-103,90.2040816326531,28.6749387254902
"430","PREX2","25",1.71238406876857,1.16135217791962,13064466.5,0.816855898609444,3.39655358393099e-98,6.67939646092167e-96,91.8367346938776,30.3063725490196
"431","PTCHD1-AS","25",1.46545694839733,1.06371598005499,12993158.5,0.812397365196078,5.33302493972181e-111,1.3277764294878e-108,85.3061224489796,24.3152573529412
"432","C1orf61","25",1.46402062972286,1.0076939456793,12949993,0.809698441876751,1.09229379706295e-97,2.10231695494286e-95,88.9795918367347,28.5370710784314
"433","OPHN1","25",1.7866528532863,1.09346272598223,12913763,0.807433160764306,1.02562700138572e-76,1.21543517745003e-74,95.5102040816327,41.8673406862745
"434","PRKG1","25",1.99320037325051,1.31914322246031,12903390.5,0.806784620098039,1.88647622765441e-88,2.86006658469751e-86,91.0204081632653,32.3514093137255
"435","MGAT4C","25",1.73165598019119,1.16336133279171,12860846.5,0.804124556072429,2.15623261131765e-92,3.63452426123841e-90,90.2040816326531,29.4178921568627
"436","MED12L","25",1.66041579787403,1.02085080043878,12857567,0.803919505302121,2.31414317829341e-77,2.82888367443813e-75,94.6938775510204,39.4730392156863
"437","PTPRZ1","25",1.72986212595241,1.08415782851132,12788255,0.799585771808723,5.16749301396372e-90,8.01345288073986e-88,94.6938775510204,29.2509191176471
"438","AC073050.1","25",1.66233978990085,1.01281534955417,12729244,0.795896108443377,2.24729847227585e-74,2.52013165043892e-72,93.469387755102,38.5554534313725
"439","AL589740.1","25",1.87967868316056,1.04443393796393,12223576.5,0.764279242947179,9.73014688547203e-57,7.63169728837977e-55,93.469387755102,42.515318627451
"440","ROBO2","25",2.3191743964164,1.28646526225825,12069211,0.754627538515406,2.32688935418932e-54,1.74439567110469e-52,91.4285714285714,40.1639093137255
"441","ADGRV1","26",3.26361128224305,2.68420970292374,6700591,0.922825154931432,2.214095983682e-86,5.41316547794253e-84,99.0990990990991,26.9819916225884
"442","ARHGAP24","26",2.71557804041726,2.20109201452403,6643769.5,0.914999530364743,1.89765524147283e-92,5.25495591256018e-90,97.2972972972973,23.2794203075794
"443","SLC1A2","26",3.64642289971181,2.82131138678139,6618733.5,0.911551498604729,6.27190514637276e-68,9.10197657017454e-66,98.1981981981982,36.2796954780322
"444","LRMDA","26",2.8157433618927,2.21773723625783,6579609.5,0.906163225934223,2.86597749632039e-82,6.02921684458471e-80,99.0990990990991,25.8430916929098
"445","DOCK8","26",1.83269387399106,1.6184119514731,6578468,0.906006015187536,3.18416358737767e-203,2.88039438114184e-199,92.7927927927928,8.47524994649463
"446","PITPNC1","26",2.94457973384382,2.15681950793711,6573945.5,0.905383163149085,2.92264897390656e-64,3.77689751685125e-62,99.0990990990991,37.9949246338704
"447","SFMBT2","26",2.37843802715198,1.73711955584567,6565701,0.90424770629314,7.69828526371543e-65,1.01415565770247e-62,99.0990990990991,37.0302993243037
"448","ITPR2","26",2.76566870758817,1.91359643082822,6560929.5,0.9035905612403,1.13961482419232e-60,1.27796971483186e-58,100,41.6378756841043
"449","APBB1IP","26",1.6459941579898,1.45309285680014,6560889,0.903584983460851,7.6684304593735e-216,1.04052932903239e-211,91.8918918918919,7.81636958449262
"450","RYR3","26",2.42154046073381,1.91895204668593,6516236.5,0.897435309464844,3.50142783635948e-82,7.30936527870181e-80,98.1981981981982,24.3724584951234
"451","SLC4A4","26",2.18435005966927,1.75967034116615,6506940.5,0.896155036927654,3.14196956829996e-83,6.82134161156195e-81,94.5945945945946,23.74262390314
"452","GPC5","26",3.22832701351502,2.41198469214234,6495446.5,0.894572049347785,2.464457458789e-64,3.23093944524715e-62,98.1981981981982,34.6118567890666
"453","RNF219-AS1","26",2.24714310875852,1.94336904715265,6477879,0.892152601435018,3.52951180815465e-133,3.42085326606075e-130,90.990990990991,12.7602653866145
"454","RFX4","26",1.6483117051625,1.38565026403343,6460728.5,0.889790583992131,2.05826544544135e-117,1.11714415316775e-114,92.7927927927928,14.6314244657107
"455","INPP5D","26",1.42600392953211,1.26709239342894,6386113,0.879514317264646,7.71126247719332e-188,4.18536482212145e-184,85.5855855855856,7.97994313143975
"456","SFXN5","26",1.96893906706548,1.48247628932759,6383658,0.879176207423983,2.32939066367641e-62,2.78480193087447e-60,93.6936936936937,32.0955758706087
"457","DOCK2","26",1.35750116331932,1.17585480968204,6374963,0.877978706379355,9.85980565290969e-166,2.22979504840553e-162,87.3873873873874,9.10661326321583
"458","ZNRF3","26",1.99446294170155,1.52110671835521,6352603,0.874899221231811,2.14359324479392e-63,2.66847859987236e-61,91.8918918918919,30.2076008193965
"459","ZFP36L1","26",1.67408549876405,1.35691827695196,6352444.5,0.874877392144338,1.64814722422163e-90,4.25975422580253e-88,90.990990990991,18.401259669184
"460","GLIS3","26",1.91649285548049,1.50377146610787,6340759,0.873268030619668,1.93912595379847e-78,3.78589929022898e-76,93.6936936936937,21.9631883083132
"461","FGD4","26",1.81821519924367,1.35867331121359,6325109.5,0.87111273532376,1.66364503203771e-63,2.08055294375296e-61,94.5945945945946,29.223102088238
"462","BMPR1B","26",1.56697942902751,1.3144201296973,6315311.5,0.869763325865995,7.22979349515851e-111,3.32545993002732e-108,88.2882882882883,13.8410737762558
"463","NHSL1","26",1.68417535096884,1.38220632620383,6306140.5,0.868500268697474,2.40072705016405e-94,7.00547641799485e-92,89.1891891891892,16.7334209802183
"464","CARMIL1","26",1.93442867023849,1.38628051366721,6301067,0.867801531313929,4.3161227565083e-58,4.45364788464343e-56,96.3963963963964,32.7101232152139
"465","ST6GAL1","26",1.82094318583254,1.45542506031855,6294098,0.866841740079885,4.64862456461263e-78,8.82198415625577e-76,90.0900900900901,21.1285046014615
"466","SORL1","26",2.08818459691752,1.4210452703745,6294012,0.86682989590624,6.83732097796488e-50,5.50597082195878e-48,96.3963963963964,42.5489956278473
"467","ZFHX3","26",1.82332570775116,1.32610464760405,6284207.5,0.865479591249304,1.14069831648957e-58,1.19985546174008e-56,93.6936936936937,31.5681658360596
"468","TPD52L1","26",1.76793026622544,1.4702351394764,6283883.5,0.865434969013714,7.86121856073935e-95,2.37041943668161e-92,87.3873873873874,16.2931482557251
"469","ABR","26",1.85706103178876,1.2338169496973,6272129.5,0.863816173467013,1.16025170971642e-49,9.23369821064053e-48,97.2972972972973,41.6042437398722
"470","SRGAP2","26",1.83273062642068,1.31562799032311,6242019.5,0.859669335461979,3.43666211498007e-54,3.14020661536462e-52,94.5945945945946,34.1608829914086
"471","MERTK","26",1.50212571608083,1.21783263350315,6222477,0.856977884724239,1.22503874485877e-87,3.0500093080713e-85,87.3873873873874,16.9810743877457
"472","BMP2K","26",1.81299208340065,1.31563315889738,6218091.5,0.856373900729849,2.07265076187174e-56,2.01604288084857e-54,92.7927927927928,31.0927324425964
"473","RUNX1","26",1.52964195055609,1.25548400914897,6207925,0.854973740365247,4.97017869466937e-102,1.77474617652549e-99,85.5855855855856,13.8945791420797
"474","CSGALNACT1","26",2.11670693477426,1.38107971614922,6199562.5,0.853822032201278,5.59352053261683e-47,3.99465684774094e-45,96.3963963963964,41.7601736631302
"475","ATP1A2","26",1.69583962396011,1.34376964110377,6194994.5,0.853192913768631,4.00514805393619e-77,7.44463752655619e-75,88.2882882882883,19.4728957103984
"476","PARD3B","26",1.84813899677315,1.37438135604072,6180890,0.851250400429475,5.82568311772192e-62,6.90381608946452e-60,92.7927927927928,25.8751949124041
"477","HIF3A","26",1.51194394724987,1.17432255883139,6168221.5,0.849505657245591,3.43639387480987e-76,6.09521941010393e-74,90.0900900900901,19.2604029718409
"478","AHCYL2","26",1.90279767305189,1.24356173170443,6150143,0.847015832905704,7.53159628457175e-45,5.04672740668415e-43,93.6936936936937,42.5230073073042
"479","AKAP13","26",1.58776633015176,1.15299401280171,6126147.5,0.843711101874492,6.48186272268132e-55,6.17209791467107e-53,90.0900900900901,29.0824594123582
"480","PREX2","26",1.89512736683286,1.3420265505894,6112907.5,0.841887650025052,8.90203561627763e-53,7.8182343868784e-51,93.6936936936937,30.4292659063809
"481","ACSS1","26",1.46224225636223,1.13263605859026,6109210.5,0.841378488281292,1.14339745687256e-68,1.668253773366e-66,87.3873873873874,20.7967713333537
"482","TNS3","26",1.33143765380241,1.0205196862881,6101701,0.840344257793122,2.14035557283066e-69,3.17404205111905e-67,88.2882882882883,20.3457975356957
"483","APOE","26",1.68211433853138,1.29029306813037,6090208,0.838761407936202,2.63581380891411e-66,3.63100076884828e-64,87.3873873873874,21.3623994863485
"484","SPARCL1","26",2.12233809823484,1.36549250922315,6080072.5,0.83736551698303,4.70858269804782e-43,2.92406217985404e-41,96.3963963963964,41.4100956981686
"485","NKAIN3","26",1.96672882661997,1.42189305478762,6076026,0.836808221068471,7.47432701364088e-55,7.09224777958693e-53,91.8918918918919,27.4574250160516
"486","AHCYL1","26",1.57925817276537,1.07898406882622,6058808,0.834436907326503,1.78380453319404e-46,1.26724836182775e-44,91.8918918918919,34.9420613324365
"487","CPE","26",1.79148308172501,1.1794908112394,6043331,0.832305369239359,3.50587658445497e-43,2.19728588334732e-41,92.7927927927928,38.9626073929128
"488","MAML2","26",2.56176073842577,1.55697196495603,6017145.5,0.828699024949063,2.466971226455e-39,1.38038484832033e-37,98.1981981981982,44.9934264836274
"489","MAP3K5","26",1.87688139216737,1.18086481713751,6013661,0.828219129332041,7.27278699124618e-41,4.25363994328532e-39,94.5945945945946,41.371877579723
"490","TCF7L2","26",1.53817556588544,1.06602625953482,5987065,0.824556249771036,8.16308212138708e-48,6.06930746877267e-46,90.990990990991,30.3574158437032
"491","SLC1A2","27",3.83079858866699,3.00411702809114,4246181,0.926739417484204,1.14366054203781e-46,2.82151452634747e-44,100,36.3165533572683
"492","C1orf61","27",2.13572639087275,1.67742389081493,4202130,0.917125178694196,1.17019074368078e-51,3.73607487082459e-49,98.5714285714286,28.6884118860286
"493","PCDH15","27",3.11067251953706,2.51831602252217,4179663.5,0.91222180996759,8.7802254190913e-56,3.78218662576666e-53,98.5714285714286,24.7910778397372
"494","VCAN","27",1.92124359918946,1.60401550179178,4167179.5,0.909497146349182,6.42665248950838e-84,1.93784994733643e-80,98.5714285714286,14.342678175846
"495","PTPRZ1","27",2.88362144293463,2.23625242212939,4166933,0.909443347119613,5.06875547893172e-49,1.37555886187249e-46,100,29.4202123596364
"496","ADGRV1","27",3.0690385351713,2.48774752509628,4162771,0.908534980411842,1.21015561513769e-51,3.81874454460543e-49,98.5714285714286,27.0277289741043
"497","OPHN1","27",2.35403805673612,1.6585312383801,4151726.5,0.90612449119897,2.99328659313174e-39,4.34394714248178e-37,100,42.0059582919563
"498","LHFPL3","27",3.14495734866681,2.58614887749926,4150471.5,0.905850584370942,1.29592102692108e-56,5.76536144730889e-54,95.7142857142857,23.2801161103048
"499","GPC5","27",3.2764036998121,2.45860196350799,4141597.5,0.903913812106464,3.78018034408593e-43,7.48806818816087e-41,100,34.649759376671
"500","PITPNC1","27",2.89594664552364,2.10678341119881,4141456,0.903882929384419,6.44073151302569e-41,1.05932467757873e-38,100,38.0322358872508
"501","TNR","27",2.9328348491369,2.14223125922668,4137623.5,0.903046476859784,1.67248230303947e-40,2.66987204352265e-38,98.5714285714286,38.4691772973799
"502","XYLT1","27",2.39599725126161,1.77381949572801,4102286.5,0.895334089941836,7.62749741445576e-41,1.23949116666767e-38,97.1428571428571,35.479336949049
"503","SOX6","27",2.4744511654872,1.89582163887736,4101795.5,0.895226927987603,4.39218368689985e-49,1.203990716112e-46,100,26.5128714383928
"504","LINC00511","27",1.93934983995481,1.51195177184091,4100375,0.894916900378668,7.63152278086218e-51,2.27587104645097e-48,98.5714285714286,25.1409365212742
"505","COL5A3","27",1.53610421279244,1.2760624481403,4095630,0.893881292491024,3.47639257644815e-71,4.10184094520216e-68,94.2857142857143,15.9987777862654
"506","RNF219-AS1","27",2.14313102849917,1.83802843619967,4093837.5,0.893490074969717,2.53056678319833e-85,8.58431517030453e-82,92.8571428571429,12.807272171721
"507","ATP1A2","27",1.7930285416712,1.44022077971402,4088147,0.892248109388129,1.95379143356114e-60,1.08208146783637e-57,97.1428571428571,19.5065312046444
"508","NKAIN3","27",2.34602808670838,1.80070729971996,4087470.5,0.892100461603937,3.60263636265845e-47,9.13722856166589e-45,97.1428571428571,27.4921701932625
"509","PAMR1","27",1.33501719015163,1.13530319545488,4071270,0.888564662745398,3.07698852465285e-86,1.39172190970048e-82,91.4285714285714,12.2832480329998
"510","SLC4A4","27",2.07405733757571,1.64815743765735,4065389,0.887281120071587,6.36810728320329e-51,1.92019661612856e-48,94.2857142857143,23.7873348101749
"511","DGKG","27",2.16619783163187,1.55357181656579,4060078,0.886121981295765,1.8368974724647e-39,2.73899580262346e-37,98.5714285714286,34.8300359025285
"512","PREX2","27",2.14171638662314,1.58803865712342,4057084,0.885468533452645,1.09841338563949e-42,2.09920721545665e-40,97.1428571428571,30.4652051027423
"513","CABLES1","27",1.94259773803846,1.54600050180091,4051613.5,0.884274583410631,3.63614774921568e-48,9.48824784790531e-46,92.8571428571429,25.1989916736689
"514","MTSS1L","27",1.50345128664641,1.17045590495405,4045945.5,0.883037528509227,1.1452987693664e-49,3.20423896938818e-47,95.7142857142857,23.9095561836376
"515","FGFR3","27",1.28103788299993,1.07294857684445,4040366.5,0.881819898076105,5.4222802169348e-80,1.47149840527177e-76,91.4285714285714,12.8958826674815
"516","SFXN5","27",1.89669552389941,1.4092268860151,4038442,0.881399871231053,1.85973377404316e-40,2.95143012631481e-38,95.7142857142857,32.1319990833397
"517","ZNRF3","27",1.81602629112251,1.34152644328617,4029199.5,0.879382672937787,1.34278062807829e-41,2.30635320789802e-39,97.1428571428571,30.2406233290047
"518","TPD52L1","27",1.62855758718386,1.32979247757252,4020915,0.877574560494124,1.70039872734453e-64,1.149702593123e-61,92.8571428571429,16.3318310289512
"519","PARD3","27",2.1816796871057,1.56891691689057,4006844,0.874503530233421,2.41640278767608e-39,3.5639314593453e-37,98.5714285714286,31.7668627301199
"520","GNA14","27",1.49523278492079,1.24166691521309,4004612.5,0.874016499885417,1.87075998808669e-73,2.53843422783483e-70,90,13.6124054694065
"521","AC004852.2","27",1.52985482499151,1.34374786861513,4004195.5,0.873925488612678,1.67658648592684e-107,4.54992040550825e-103,85.7142857142857,8.73424490107708
"522","LUZP2","27",2.01016088213115,1.58193488417492,3995691.5,0.872069469755666,4.01078870402799e-52,1.3273754128038e-49,94.2857142857143,20.727217172103
"523","ATP13A4","27",1.52106315344305,1.21511315533443,3991482.5,0.871150845182623,1.46080646016422e-53,5.50602301610232e-51,91.4285714285714,19.8670842563593
"524","RFX4","27",1.36358099020254,1.09974709760494,3977001.5,0.867990331416349,7.22152408579133e-67,5.76405060706486e-64,91.4285714285714,14.6818424872049
"525","CA10","27",2.04400167926503,1.56124747308456,3976742.5,0.867933804031123,1.82844855238082e-45,4.3526698960097e-43,94.2857142857143,24.2838591398671
"526","RANBP3L","27",1.28742455666173,1.0981749228333,3959208.5,0.864106965527025,8.6542322199168e-88,5.87146384960255e-84,85.7142857142857,10.3735390726453
"527","MMD2","27",1.38876711345409,1.14533744467865,3952332,0.862606152536639,7.59270171073267e-57,3.49238540721802e-54,87.1428571428571,17.3539072645329
"528","SPARCL1","27",2.20682585162423,1.44921529354768,3939854,0.859882798432947,2.12756074145332e-31,2.04743770927518e-29,100,41.4406844396914
"529","SLC35F1","27",2.39991437427193,1.56717444660513,3931258,0.858006700350295,4.10459782825761e-31,3.81474574874161e-29,98.5714285714286,41.37957375296
"530","HIF3A","27",1.55862524108905,1.22031819787959,3930635.5,0.857870838198544,5.01674561414314e-51,1.52971283681592e-48,91.4285714285714,19.3033381712627
"531","GRAMD2B","27",1.58492853030913,1.13164981378913,3927936.5,0.857281774828945,7.54878199091284e-39,1.06144479621447e-36,98.5714285714286,28.1475823084562
"532","TRPM3","27",2.00298740573882,1.495900164835,3927884.5,0.857270425701409,7.68044926223107e-42,1.33610276973351e-39,94.2857142857143,25.2249637155298
"533","ACSS1","27",1.46294795935713,1.13263305057466,3923687,0.85635431103157,8.79239475689863e-48,2.27245722774014e-45,91.4285714285714,20.8341608738828
"534","BMPR1B","27",1.34486427197137,1.091244102023,3907304,0.852778681100429,1.73696684789016e-64,1.149702593123e-61,87.1428571428571,13.8889313268658
"535","CHST11","27",2.34651163573703,1.58072953240811,3906055,0.852506083787117,2.17278994970996e-31,2.08357504082081e-29,98.5714285714286,38.4554273928653
"536","AQP4","27",1.32963020009155,1.09570589835666,3905851.5,0.85246166941301,7.67349314702625e-70,7.71271322311105e-67,85.7142857142857,12.5933847681613
"537","AL589740.1","27",2.33347706033839,1.49592523313516,3894700.5,0.850027936313934,2.25130683505651e-29,1.85139287544738e-27,98.5714285714286,42.6460927354671
"538","BRINP3","27",1.8154046517288,1.28936086033073,3893972.5,0.849869048528433,9.40880885911737e-36,1.12980643725101e-33,95.7142857142857,30.086318845008
"539","RYR3","27",2.03445261675012,1.53024823473963,3892014,0.849441601099992,5.13372526025246e-41,8.49506317760557e-39,92.8571428571429,24.4244137193492
"540","ADAMTS17","27",1.53261030048341,1.18924908936738,3887265.5,0.848405229328765,1.12107973855213e-44,2.47249604363153e-42,88.5714285714286,21.5186005652739
"541","LHFPL3","28",3.60546864708513,3.04575670161983,2468575,0.942420019851875,4.99840554446771e-39,1.29187361586443e-36,100,23.3106818355349
"542","TNR","28",3.37627439330504,2.5849602688295,2456505.5,0.937812285256166,7.13779519320668e-28,8.6863446615804e-26,100,38.4958387416966
"543","XYLT1","28",2.7249844829961,2.10219505920867,2453124,0.936521340765061,5.53280319714186e-29,7.39651296374561e-27,100,35.5058410322975
"544","PCDH15","28",3.37865661718775,2.7853101206803,2443624,0.932894556005192,8.10306859406449e-36,1.66591723867971e-33,100,24.8240054974422
"545","ST6GAL1","28",2.1924185866479,1.82554937060553,2441198.5,0.931968580590975,6.04093631339677e-40,1.63938929672962e-37,100,21.1972207375735
"546","CA10","28",2.56122279831778,2.07806928573996,2437932.5,0.930721730167214,5.3863026427261e-36,1.13312776060698e-33,100,24.3124379628923
"547","SMOC1","28",1.92509077404353,1.62571760152404,2424013.5,0.925407917843781,1.78681999214915e-48,7.57667514795995e-46,100,15.8662289073834
"548","LRMDA","28",3.0729422543449,2.47268872261586,2423458,0.925195846377033,1.33501788740472e-33,2.39931890254233e-31,100,25.9219668626403
"549","PTPRZ1","28",3.07657887012917,2.42830324054977,2421879.5,0.924593227456669,8.41766736658279e-31,1.29061388132386e-28,100,29.4525463846682
"550","CHST11","28",2.96138706601531,2.19525638104538,2417739,0.923012521951592,3.90618599535933e-26,4.20659029928816e-24,100,38.4820951362908
"551","VCAN","28",2.50159509967005,2.18398666471362,2406549.5,0.918740742154692,6.63075285418005e-51,3.59890741913476e-48,95,14.3834465908223
"552","MEGF11","28",1.82690214258798,1.60082550181556,2403515,0.917582270749027,2.41212606301038e-56,1.72263887099936e-53,95,12.6380087042834
"553","MMP16","28",2.65299094113546,1.93227007499651,2402677.5,0.917262541039933,5.12182816852258e-26,5.4939198749947e-24,100,37.0069481560663
"554","LUZP2","28",2.40958658888274,1.98087985460132,2384603.5,0.910362487592578,8.81724635918223e-37,2.01077673693687e-34,97.5,20.7589524318546
"555","APBB1IP","28",1.58059908577006,1.38608237042874,2368261,0.904123463388562,2.46457765324651e-79,2.2294569451268e-75,92.5,7.90715431014736
"556","SRGAP2","28",2.0401711719535,1.52176881889034,2363227.5,0.902201840116057,2.20852443483396e-25,2.24475416151776e-23,97.5,34.2246315950218
"557","AC004852.2","28",1.82639559732927,1.63985417801993,2361753,0.901638924944644,1.48894642696876e-71,4.48966979278648e-68,90,8.76689318164465
"558","NXPH1","28",2.40426194870399,1.95879622607242,2360146,0.901025425670001,2.94138596707811e-39,7.74983809461804e-37,100,17.9659463999389
"559","SOX6","28",2.5268356191228,1.94736957619593,2354277.5,0.898785027105444,2.75855162290187e-29,3.76188813780457e-27,100,26.5465373749714
"560","SEMA5A","28",2.13188600493995,1.70780394594302,2340811,0.893643964266626,2.66644567977615e-32,4.49453433899163e-30,95,22.2585324883561
"561","NTNG1","28",1.70122860832226,1.40065264985852,2340699.5,0.89360139726655,6.78467405913511e-39,1.72077088426924e-36,95,17.3658089638849
"562","DISC1","28",1.99208531413554,1.55144255048403,2333262,0.890762006566389,4.03972838943153e-30,5.95816027349961e-28,97.5,24.0879590745972
"563","CHL1","28",2.30235589282025,1.52835047363787,2330821.5,0.88983030464992,3.83915502684564e-21,2.98248052385329e-19,100,43.3549667862869
"564","SLC35F1","28",2.5641139310513,1.73075634665201,2330101.5,0.889555432541803,1.37465607150779e-21,1.10371054640765e-19,100,41.4049018859281
"565","BRINP3","28",2.1012168254923,1.57475693363063,2306449,0.880525692906773,1.02072110025359e-24,9.85776840522493e-23,95,30.1168206459495
"566","IGSF21","28",1.54992972555866,1.20663911357757,2300075,0.878092311216309,2.02458112189784e-27,2.33800351004525e-25,92.5,25.2286783232801
"567","TMEM132C","28",1.99416950906672,1.46631376385193,2299211.5,0.877762655569978,1.95870573232625e-24,1.85857888684859e-22,97.5,30.0145071390395
"568","ARHGAP15","28",1.44363860880482,1.23907867953246,2296778.5,0.876833816904635,1.13864432269373e-57,9.0883910674301e-55,87.5,9.74116209819043
"569","PDZRN4","28",1.86251730791189,1.45236313551617,2294113,0.875816217454379,1.27594554559279e-28,1.63333067058005e-26,95,23.3274795754753
"570","RUNX1","28",1.55627566345961,1.28077277258111,2290222,0.8743307627701,5.01911193665043e-42,1.51342955263133e-39,90,13.9696113613805
"571","RAB31","28",1.58912838943947,1.25187394172424,2287832,0.87341834007788,1.90094548593015e-29,2.61867302523718e-27,92.5,22.0355806673284
"572","GRIK1","28",2.19392224990038,1.64059467952456,2287380.5,0.873245972360083,1.00934474554889e-27,1.21151778676497e-25,100,23.9657936932122
"573","KCNIP1","28",1.83367847284503,1.41244592518491,2287230.5,0.873188707337558,1.84105467233261e-27,2.13515135460522e-25,95,24.2880048866153
"574","CCDC50","28",1.37687687809768,1.10283093636732,2274062,0.868161411010155,1.18717570294399e-30,1.78986523480522e-28,90,20.1068947087119
"575","UST","28",1.38779872213049,1.09758031513278,2271353.5,0.867127395586776,7.34361252703165e-32,1.21518876072308e-29,92.5,18.9554859891578
"576","SEZ6L","28",1.90775481963728,1.36099930242709,2269451,0.86640108421776,7.72483447579413e-22,6.31435415675003e-20,97.5,32.8884477361228
"577","LINC00511","28",1.75886059842862,1.33065962701142,2266209,0.865163396197603,1.00978181747471e-25,1.04994095642256e-23,95,25.1767580361915
"578","PID1","28",1.7179886567505,1.28035504914603,2253094,0.8601565243949,1.63002986667735e-23,1.47945653919365e-21,92.5,27.7239062380698
"579","DCC","28",2.46878859080012,1.68433421083125,2233802.5,0.852791669848057,1.33259949890819e-19,9.17870182775899e-18,100,35.1469802244789
"580","PTPRE","28",1.89323118892972,1.25940611436349,2231989.5,0.852099526609147,3.50956763325254e-18,2.14510464935152e-16,95,40.2321142246316
"581","SHC3","28",1.51191506858237,1.09396133310443,2231816.5,0.852033480949836,4.18761255350763e-21,3.21936060841615e-19,90,30.778040772696
"582","ARHGAP24","28",2.17538934323432,1.65818689249695,2226073,0.849840803237383,5.38481694682154e-25,5.31393317464884e-23,90,23.3641291898908
"583","DGKG","28",1.98780322832895,1.37435652243857,2225027,0.84944147514698,2.37843665221288e-19,1.60962628099135e-17,95,34.8614186454913
"584","ZEB1","28",2.01710579380527,1.28308600931458,2224183,0.849119263953577,3.36437774222931e-17,1.89424238939044e-15,92.5,43.730625334046
"585","SORL1","28",1.90199516342007,1.23320138484168,2221509.5,0.848098610368787,2.57227952783745e-17,1.46038748590905e-15,95,42.6082308925708
"586","ITPR2","28",2.39643592441871,1.5420633551045,2220847,0.847845689852638,1.80060937280047e-17,1.0374721265193e-15,97.5,41.7026800030541
"587","ZFHX3","28",1.63424429766696,1.13546995529669,2220730,0.847801023135069,2.6875582088876e-20,1.94493212460778e-18,95,31.6347255096587
"588","SORCS3","28",1.5537426952944,1.12062210369249,2212390,0.844617087882721,2.64097235326495e-22,2.19848796696025e-20,95,26.5114148278232
"589","RNF150","28",1.56104281688632,1.04029964800656,2208370,0.843082385279072,2.71730027300876e-18,1.6797743692235e-16,95,36.3121325494388
"590","ETV6","28",1.69724206275978,1.13196964248889,2207947.5,0.842921088798962,1.77723284480558e-18,1.10874815959388e-16,97.5,35.595938001069
